4295407161 15248 1 26
4295407175 25135 0 64
4295407189 40622 0 49
4295407203 54879 0 72
4295407217 14558 0 7
4295407231 0 0 0
4295407245 0 0 0
4295407259 0 0 0
4295407274 0 0 0
4295407288 0 0 0
4295407302 0 0 0
4295407316 0 0 0
4295407330 0 0 0
4295407345 0 0 0
4295407359 0 0 0
4295407374 0 0 0
4295407388 0 0 0
4295407402 0 0 0
4295407416 0 0 0
4295407430 0 0 0
4295407444 7424 0 7
4295407459 74772 0 60
4295407473 36588 0 28
4295407488 0 0 0
4295407502 0 0 0
4295407516 0 0 0
4295407530 0 0 0
4295407544 0 0 0
4295407559 0 0 0
4295407573 0 0 0
4295407587 0 0 0
4295407601 0 0 0
4295407615 0 0 0
4295407629 0 0 0
4295407643 0 0 0
4295407657 0 0 0
4295407671 0 0 0
4295407685 6047 0 6
4295407699 18141 0 21
4295407713 53913 0 65
4295407727 18651 0 14
4295407742 0 0 0
4295407756 0 0 0
4295407771 0 0 0
4295407785 0 0 0
4295407799 0 0 0
4295407813 0 0 0
4295407827 0 0 0
4295407841 0 0 0
4295407855 0 0 0
4295407869 0 0 0
4295407883 0 0 0
4295407897 0 0 0
4295407911 0 0 0
4295407926 0 0 0
4295407940 5055 0 14
4295407954 27066 0 42
4295407968 38649 0 28
4295407983 10110 0 6
4295407998 0 0 0
4295408012 0 0 0
4295408027 0 0 0
4295408042 0 0 0
4295408056 0 0 0
4295408071 0 0 0
4295408085 0 0 0
4295408099 0 0 0
4295408114 0 0 0
4295408129 0 0 0
4295408144 0 0 0
4295408159 0 0 0
4295408173 0 0 0
4295408187 0 0 0
4295408201 17772 0 29
4295408215 35527 0 28
4295408229 12300 0 7
4295408243 0 0 0
4295408257 0 0 0
4295408272 0 0 0
4295408286 0 0 0
4295408300 0 0 0
4295408314 0 0 0
4295408328 0 0 0
4295408343 0 0 0
4295408358 0 0 0
4295408373 0 0 0
4295408387 0 0 0
4295408401 0 0 0
4295408416 0 0 0
4295408430 0 0 0
4295408444 3438 0 15
4295408458 26787 0 28
4295408472 24996 0 35
4295408486 617 0 0
4295408500 0 0 0
4295408514 0 0 0
4295408529 0 0 0
4295408543 0 0 0
4295408557 0 0 0
4295408572 0 0 0
4295408586 0 0 0
4295408600 0 0 0
4295408614 0 0 0
4295408629 0 0 0
4295408643 0 0 0
4295408657 0 0 0
4295408671 0 0 0
4295408686 0 0 0
4295408701 9280 0 33
4295408715 23086 0 50
4295408729 13986 0 49
4295408743 14530 0 28
4295408758 0 0 0
4295408772 0 0 0
4295408787 0 0 0
4295408801 0 0 0
4295408816 0 0 0
4295408831 0 0 0
4295408845 0 0 0
4295408859 0 0 0
4295408873 0 0 0
4295408888 0 0 0
4295408903 0 0 0
4295408917 0 0 0
4295408932 0 0 0
4295408946 0 0 0
4295408960 11253 0 37
4295408974 20896 0 35
4295408989 14856 0 66
4295409003 23205 0 71
4295409017 26713 13 50
4295409031 18764 434 14
4295409045 1385 100 0
4295409059 0 0 0
4295409074 0 0 0
4295409088 0 0 0
4295409102 0 0 0
4295409116 0 0 0
4295409131 0 0 0
4295409146 0 0 0
4295409161 0 0 0
4295409175 0 0 0
4295409190 0 0 0
4295409204 574 78 0
4295409218 3473 468 28
4295409232 3408 426 0
4295409246 24893 211 14
4295409261 13086 406 26
4295409275 21991 581 35
4295409290 18517 449 39
4295409304 14160 1021 20
4295409319 10797 1216 42
4295409333 4705 637 14
4295409348 18 2 0
4295409363 0 0 0
4295409377 0 0 0
4295409391 0 0 0
4295409406 0 0 0
4295409420 0 0 0
4295409435 0 0 0
4295409450 0 0 0
4295409465 0 0 0
4295409479 0 0 0
4295409493 13026 316 35
4295409507 9007 829 35
4295409521 13639 991 42
4295409535 2716 314 21
4295409549 15667 799 36
4295409563 11799 1375 33
4295409578 9162 1377 21
4295409592 930 129 0
4295409606 31 3 13
4295409620 10527 1646 53
4295409634 7966 1238 42
