4295316998 23596 1 43
4295317013 20100 0 46
4295317027 13862 0 21
4295317041 0 0 0
4295317055 0 0 0
4295317069 0 0 0
4295317083 0 0 0
4295317097 0 0 0
4295317111 0 0 0
4295317125 0 0 0
4295317139 0 0 0
4295317153 0 0 0
4295317167 0 0 0
4295317181 0 0 0
4295317195 0 0 0
4295317209 0 0 0
4295317223 0 0 0
4295317237 0 0 0
4295317251 9730 0 14
4295317265 0 0 0
4295317279 10900 0 7
4295317293 15535 0 42
4295317307 11907 0 49
4295317321 0 0 0
4295317336 0 0 0
4295317350 0 0 0
4295317364 0 0 0
4295317378 0 0 0
4295317392 0 0 0
4295317406 0 0 0
4295317420 0 0 0
4295317434 0 0 0
4295317448 0 0 0
4295317462 0 0 0
4295317476 0 0 0
4295317490 0 0 0
4295317504 5881 15 0
4295317518 3608 10 7
4295317532 0 0 0
4295317546 0 0 0
4295317560 9302 0 21
4295317574 13343 0 35
4295317588 11455 0 14
4295317603 0 0 0
4295317617 0 0 0
4295317632 0 0 0
4295317646 0 0 0
4295317660 0 0 0
4295317674 0 0 0
4295317688 0 0 0
4295317702 0 0 0
4295317716 0 0 0
4295317730 0 0 0
4295317745 0 0 0
4295317759 2572 28 0
4295317774 6474 74 6
4295317789 0 0 0
4295317803 0 0 0
4295317818 0 0 0
4295317833 8515 0 13
4295317848 18695 0 26
4295317862 2827 0 14
4295317876 0 0 0
4295317890 0 0 0
4295317904 0 0 0
4295317918 0 0 0
4295317932 0 0 0
4295317946 0 0 0
4295317960 0 0 0
4295317974 0 0 0
4295317988 0 0 0
4295318002 0 0 0
4295318016 4233 121 14
4295318030 4430 113 7
4295318044 0 0 0
4295318058 0 0 0
4295318072 0 0 0
4295318087 0 0 0
4295318101 0 0 0
4295318115 17104 1 14
4295318129 10993 16 35
4295318143 0 0 0
4295318157 0 0 0
4295318171 0 0 0
4295318185 0 0 0
4295318199 0 0 0
4295318213 0 0 0
4295318227 0 0 0
4295318241 0 0 0
4295318255 0 0 0
4295318269 0 0 0
4295318283 7633 275 28
4295318297 933 30 0
4295318312 0 0 0
4295318326 0 0 0
4295318340 0 0 0
4295318354 0 0 0
4295318369 0 0 0
4295318384 12802 172 19
4295318399 12149 198 26
4295318413 1759 39 0
4295318427 0 0 0
4295318441 0 0 0
4295318456 0 0 0
4295318470 0 0 0
4295318484 0 0 0
4295318498 0 0 0
4295318513 0 0 0
4295318527 0 0 0
4295318541 5423 200 28
4295318555 2761 113 0
4295318569 0 0 0
4295318584 0 0 0
4295318598 0 0 0
4295318612 0 0 0
4295318627 0 0 0
4295318641 0 0 0
4295318655 2465 52 0
4295318669 19853 431 21
4295318683 1833 38 7
4295318697 0 0 0
4295318711 0 0 0
4295318725 0 0 0
4295318739 0 0 0
4295318754 0 0 0
4295318768 0 0 0
4295318782 0 0 0
4295318796 957 41 0
4295318810 7060 311 14
4295318824 0 0 0
4295318838 0 0 0
4295318852 0 0 0
4295318866 0 0 0
4295318880 0 0 0
4295318894 0 0 0
4295318908 0 0 0
4295318922 1256 41 7
4295318936 12004 415 0
4295318950 7692 258 35
4295318964 0 0 0
4295318979 0 0 0
4295318993 0 0 0
4295319007 0 0 0
4295319021 0 0 0
4295319035 0 0 0
4295319049 0 0 0
4295319063 3196 141 0
4295319077 4598 195 7
4295319091 0 0 0
4295319105 0 0 0
4295319119 0 0 0
4295319133 0 0 0
4295319147 0 0 0
4295319161 0 0 0
4295319176 0 0 0
4295319190 0 0 0
4295319204 5646 239 21
4295319219 11356 543 19
4295319233 4473 243 13
4295319247 0 0 0
4295319261 0 0 0
4295319275 0 0 0
4295319289 0 0 0
4295319303 0 0 0
4295319317 0 0 0
4295319331 7863 312 14
4295319345 0 0 0
4295319360 0 0 0
4295319374 0 0 0
4295319388 0 0 0
4295319402 0 0 0
4295319417 0 0 0
4295319431 0 0 0
4295319445 0 0 0
4295319459 0 0 0
4295319473 0 0 0
4295319487 3949 337 21
4295319502 6330 513 39
4295319517 7427 585 19
4295319531 6295 582 28
4295319545 1421 130 7
4295319560 0 0 0
4295319575 0 0 0
4295319589 5395 281 14
4295319603 2479 152 0
4295319617 0 0 0
4295319631 0 0 0
4295319645 0 0 0
4295319660 0 0 0
4295319674 0 0 0
4295319688 0 0 0
4295319702 0 0 0
4295319716 0 0 0
4295319730 0 0 0
4295319744 0 0 0
4295319759 0 0 0
4295319773 0 0 0
4295319787 857 76 0
4295319801 4341 367 21
4295319815 4758 455 21
4295319829 5790 562 14
4295319843 5906 541 0
4295319857 9087 777 35
4295319871 2275 157 7
4295319886 0 0 0
4295319900 0 0 0
4295319914 0 0 0
4295319928 0 0 0
4295319943 0 0 0
4295319957 0 0 0
4295319971 0 0 0
4295319985 0 0 0
4295319999 0 0 0
4295320013 0 0 0
4295320027 0 0 0
4295320041 0 0 0
4295320055 0 0 0
4295320070 0 0 0
4295320084 0 0 0
4295320098 0 0 0
4295320113 2807 287 13
4295320127 8584 770 42
4295320141 5708 612 7
4295320156 4124 480 33
4295320170 3836 472 7
4295320185 4421 493 19
4295320199 1894 219 14
4295320214 0 0 0
4295320228 0 0 0
4295320242 0 0 0
4295320256 0 0 0
4295320270 0 0 0
4295320284 0 0 0
4295320298 0 0 0
4295320312 0 0 0
4295320327 0 0 0
4295320341 0 0 0
4295320355 0 0 0
4295320369 0 0 0
4295320383 580 46 0
4295320397 5418 370 14
4295320412 1317 93 0
4295320426 0 0 0
4295320440 0 0 0
4295320454 3567 410 14
4295320468 3221 410 28
4295320482 4692 559 7
4295320497 3212 388 20
4295320511 4072 527 7
4295320525 2957 382 28
4295320539 0 0 0
4295320553 0 0 0
4295320567 0 0 0
4295320581 0 0 0
4295320596 0 0 0
4295320610 0 0 0
4295320625 0 0 0
4295320639 0 0 0
4295320653 1268 111 0
4295320667 5021 460 20
4295320681 1140 86 0
4295320695 0 0 0
4295320709 0 0 0
4295320723 0 0 0
4295320737 0 0 0
4295320751 0 0 0
4295320765 0 0 0
4295320779 1100 151 14
4295320793 4507 510 14
4295320807 3131 384 33
4295320822 3988 450 7
4295320836 3353 405 14
4295320850 4001 470 28
4295320864 2876 343 7
4295320878 0 0 0
4295320892 0 0 0
4295320906 0 0 0
4295320920 27 0 7
4295320934 5947 476 35
4295320948 1429 143 7
4295320962 0 0 0
4295320976 0 0 0
4295320990 0 0 0
4295321004 0 0 0
4295321018 0 0 0
4295321032 0 0 0
